,Vitamin A,Vitamin C,Calcium,Iron,Vitamin D,Vitamin E,Vitamin K,Thiamin,Riboflavin,Niacin,Vitamin B-6,Folate,Vitamin B-12,Pantothenic acid,Phosphorus,Zinc,Selenium,Copper,Manganese,Potassium,Choline,Protein,Fat,Saturated fat,Cholesterol,Total carbohydrates,Sodium,Dietary Fiber,Added Sugars
brisket,128.34444444444443,0.574468085106383,29.97872340425532,2.3540425531914897,2.3083333333333327,0.17962499999999995,1.4342857142857144,0.06182608695652175,0.16265217391304354,4.191304347826086,0.34441304347826085,7.973214285714286,1.0124175824175823,0.4697906976744186,188.34782608695653,5.630869565217391,21.754347826086956,0.0942391304347826,0.01053488372093024,271.17391304347825,96.3027027027027,23.087999999999997,3.07290857142857,0.0,81.14893617021276,0.0,1614.44,0.0,0.0
broccoli,719.3870967741935,46.165306122448975,55.44,0.7771999999999997,0.04126984126984127,0.5134117647058826,74.43846153846154,0.0772608695652174,0.10650000000000004,0.7171521739130435,0.1322173913043478,58.01470588235294,0.028314606741573035,0.41619999999999996,62.45652173913044,0.4584782608695653,2.8869565217391293,0.048021739130434754,0.23593333333333336,224.52083333333334,21.43658536585366,3.04,0.7585723270440253,0.0,4.387755102040816,0.0,139.7,0.0,0.0
broccoli rabe,784.5762711864406,41.41875000000001,71.88,0.9102000000000002,0.045454545454545456,0.5049350649350651,74.40833333333333,0.07988095238095239,0.10947619047619049,0.7495952380952382,0.13473809523809518,59.685483870967744,0.02728395061728395,0.43807692307692303,62.642857142857146,0.46476190476190476,2.945238095238094,0.048571428571428564,0.2300769230769231,239.15555555555557,21.384210526315787,3.855800000000001,0.736651315789474,0.0,7.1020408163265305,0.0,162.9,0.0,0.0
broil,18.322033898305083,0.8780000000000001,38.6,1.6658,3.581132075471699,0.6214736842105263,2.602083333333333,0.09951999999999998,0.17658000000000007,4.490320000000001,0.32832,19.44,2.1521052631578943,2.47625,273.44,3.5032000000000005,36.77400000000001,0.3461200000000001,0.029124999999999998,355.96,80.02666666666669,21.676600000000008,1.7253486842105266,0.0,75.16,0.0,417.2,0.0,0.0
brooklyn,165.21951219512195,2.2261904761904767,26.354166666666668,2.130625,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.125,0.0,6.147600000000001,1.4415463917525773,0.0,17.375,0.0,456.38,0.0,0.0
brown rice,14.630434782608695,0.4882352941176471,14.061224489795919,1.3295918367346937,0.0029411764705882353,0.47100000000000003,6.6866666666666665,0.11062962962962965,0.10487500000000001,4.383333333333333,0.14756521739130432,27.954545454545453,0.0,1.1281818181818182,230.0,1.7728,10.29894736842105,0.26648,4.433333333333333,201.97435897435898,19.12142857142857,6.183999999999998,0.5188264462809917,0.0,0.0,0.0,77.48,0.0,0.0
brownie,56.67272727272727,0.3562500000000001,24.166666666666668,3.0808163265306128,0.0325,0.6748684210526313,9.446153846153846,0.2392380952380952,0.21811904761904757,2.0804047619047616,0.052166666666666674,50.704,0.025000000000000005,0.21939999999999998,90.46341463414635,0.6028571428571429,8.48048780487805,0.22717073170731703,0.31675,158.23809523809524,11.948717948717949,4.765599999999999,5.5399290780141826,0.0,17.82,0.0,315.92,0.0,0.0
brunch,1061.5555555555557,4.777777777777778,62.083333333333336,1.0783333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,7.0915384615384625,2.7291666666666665,0.0,85.83333333333333,0.0,355.53846153846155,0.0,0.0
brussel sprout,266.84090909090907,51.91891891891894,29.34,1.0516000000000003,0.0,0.2985294117647058,128.54210526315788,0.12619047619047621,0.10752380952380952,0.954,0.20190476190476192,63.131147540983605,0.0,0.3938888888888889,89.05,0.611,6.185,0.12295,0.485,318.7894736842105,20.488888888888884,4.041,0.16211199999999992,0.0,0.2857142857142857,0.0,65.86,0.0,0.0
buffalo,149.9607843137255,0.35161290322580635,62.82222222222222,2.014782608695653,0.02424242424242424,0.3026190476190476,4.781250000000001,0.16145161290322577,0.22443749999999998,4.635249999999999,0.3588709677419355,15.024691358024691,0.9243478260869565,0.8473076923076922,193.96875,2.941875000000001,24.58709677419355,0.11996874999999999,0.014312500000000002,277.55555555555554,54.99333333333334,16.213061224489795,3.3060381679389312,0.0,63.955555555555556,0.0,2512.72,0.0,0.0
buffet,8.0,0.85625,18.75,0.4870588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.285714285714285,0.0,24.215789473684215,3.595952380952381,0.0,50.611111111111114,0.0,2084.7894736842104,0.0,0.0
bulgaria,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.5,0.0,7.0,0.0,57.0,0.0,0.0
bulgur,218.84375,2.0833333333333335,32.58695652173913,2.10468085106383,0.009090909090909092,0.13083333333333333,2.066666666666667,0.064,0.051,2.31475,0.19171428571428573,17.666666666666668,0.04583333333333334,0.692,136.28571428571428,1.01,1.75,0.12266666666666666,1.8295,226.83333333333334,13.4,9.1582,0.34328947368421037,0.0,1.4680851063829787,0.0,236.54,0.0,0.0
burrito,103.64516129032258,2.0543478260869565,123.94,1.8939999999999995,1.263157894736842,0.26986301369863014,4.408695652173913,0.19,0.21499999999999994,2.1875609756097565,0.11092682926829271,43.21008403361345,0.19459459459459458,0.3853333333333333,165.26829268292684,1.162439024390244,14.168292682926829,0.10182926829268292,0.35038461538461535,206.82926829268294,40.37567567567568,9.3426,2.479567901234566,0.0,42.62,0.0,492.52,0.0,0.0
butter,1056.392857142857,0.27567567567567564,47.375,1.1264102564102565,0.35744680851063826,1.858253968253968,15.059375000000001,0.11056249999999998,0.14115151515151517,2.286212121212121,0.18587878787878784,31.103092783505154,0.04968253968253968,0.13744444444444445,111.88235294117646,0.76,5.754545454545454,0.20268750000000005,0.07277777777777777,141.3235294117647,22.966666666666665,4.181458333333333,17.249408759124087,0.0,123.46938775510205,0.0,421.54,0.0,0.0
buttermilk,160.94366197183098,0.42826086956521736,147.0408163265306,1.9669999999999999,4.028846153846154,0.3921875,7.2317073170731705,0.3109473684210527,0.31923684210526326,2.654868421052632,0.17410526315789476,44.78703703703704,0.41147058823529414,0.53765,302.7837837837838,0.5821052631578947,10.183783783783786,0.06316216216216217,0.27010000000000006,182.66666666666666,21.967741935483872,6.094600000000001,2.3306216216216216,0.0,12.918367346938776,0.0,603.9591836734694,0.0,0.0
butternut squash,5006.710526315789,11.003225806451612,45.36,0.8660000000000001,0.2111111111111111,0.6863636363636364,1.842857142857143,0.10269999999999999,0.0679,0.7846,0.1471,24.9,0.013571428571428571,0.32425,73.9,0.502,2.92,0.1056,0.9774999999999999,264.5483870967742,17.599999999999998,2.779,0.8932327586206896,0.0,8.04,0.0,114.02,0.0,0.0
cabbage,336.05797101449275,26.484000000000005,46.88,0.6476000000000001,0.010144927536231883,0.17288888888888893,51.721568627450964,0.0597,0.05883999999999998,0.5514000000000001,0.15264,39.026666666666664,0.02336842105263158,0.1396666666666667,37.26,0.30599999999999994,1.6460000000000001,0.03274,0.18616666666666667,221.74,14.122727272727275,2.0378,0.6255333333333334,0.0,3.52,0.0,230.78,0.0,0.0
cake,63.11864406779661,1.079591836734694,72.24,1.5998,1.0387755102040819,0.6477906976744187,9.484444444444442,0.1259791666666667,0.17554166666666668,2.2298333333333336,0.09193749999999999,30.229166666666668,0.37164835164835164,0.4051111111111111,160.60416666666666,0.9206249999999998,14.225,0.16364583333333335,0.506,185.10204081632654,45.80232558139536,7.063799999999998,4.013006711409396,0.0,48.26,0.0,330.56,0.0,0.0
california,148.1,7.220833333333334,79.87234042553192,1.913617021276595,0.1282051282051282,0.484,6.0,0.24090000000000003,0.08866666666666667,1.0265555555555557,0.2577,84.88888888888889,0.009090909090909092,0.4991428571428571,108.11111111111111,0.859,6.928571428571429,0.3441818181818182,0.356,405.5135135135135,9.766666666666666,6.942599999999998,1.3299752066115695,0.0,0.3829787234042553,0.0,224.24,0.0,0.0
calvados,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,7.33,0.0,71.0,0.0,429.0,0.0,0.0
cambridge,1025.3333333333333,6.308333333333333,9.916666666666666,0.6775000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,1.6807692307692308,0.0,2.3846153846153846,0.0,65.76923076923077,0.0,0.0
campari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
camping,48.595238095238095,0.3522727272727273,35.04,1.0691666666666662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,240.63888888888889,0.0,4.436326530612243,0.4616455696202529,0.0,8.708333333333334,0.0,360.34,0.0,0.0
canada,51.07142857142857,6.293333333333334,21.076923076923077,1.2904166666666668,0.0,0.285,0.0,0.284,1.52,6.56,1.08,0.0,2.05,0.0,256.0,1.68,0.0,0.443,0.05,197.23076923076923,0.0,2.3759183673469386,2.1083709677419353,0.0,3.1724137931034484,0.0,40.14,0.0,0.0
candy,0.0,0.22777777777777775,39.63636363636363,0.26727272727272733,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7488000000000001,1.3438095238095238,0.0,0.90625,0.0,45.66,0.0,0.0
candy thermometer,38.9375,3.25,80.14,0.9286,0.002898550724637681,0.437875,2.519047619047619,0.08373333333333335,0.1145333333333333,1.1411555555555557,0.06640000000000001,14.023622047244094,0.07666666666666667,0.28640625,112.19148936170212,0.9653333333333335,2.408888888888889,0.23902222222222214,0.3664545454545455,222.3404255319149,14.774999999999997,4.420400000000001,4.544112500000002,0.0,4.96,0.0,190.28,0.0,0.0
cantaloupe,1977.851851851852,27.84333333333333,25.891304347826086,0.3330434782608696,0.0,0.02,1.5,0.03875,0.02125,0.59275,0.056666666666666664,12.8,0.065,0.095,14.0,0.31,1.1500000000000001,0.061750000000000006,0.0435,186.17391304347825,6.066666666666666,0.8580000000000001,0.05107291666666667,0.0,0.044444444444444446,0.0,79.36,0.0,0.0
capers,45.63636363636363,10.827272727272726,23.12,1.031153846153846,0.0,0.44,24.6,0.018,0.139,0.652,0.023,23.0,0.0,0.027,10.0,0.32,1.2,0.374,0.078,2.857142857142857,6.5,0.9712244897959182,0.1698780487804878,0.0,0.0,0.0,65593.08,0.0,0.0
caraway,305.44117647058823,7.442424242424243,204.2826086956522,2.942391304347826,0.0,0.625,23.400000000000002,0.03854545454545455,0.26990909090909093,2.7854545454545456,0.1085,33.2,0.054000000000000006,0.19,335.4,2.1199999999999997,8.866666666666667,0.31633333333333336,0.6605,253.79166666666666,12.549999999999999,10.211999999999996,2.595669724770642,0.0,17.511111111111113,0.0,554.0,0.0,0.0
cardamom,213.8846153846154,4.115384615384616,104.63414634146342,2.2743589743589743,0.0,10.0,0.0,0.099,0.146,0.8500000000000001,0.12000000000000001,1.0,0.0,0.0,110.5,3.835,0.0,0.383,28.0,337.0,0.0,6.557599999999999,3.3419101123595514,0.0,16.9,0.0,145.76,0.0,0.0
carrot,3864.7966101694915,6.451999999999999,36.4,0.5956000000000002,0.03333333333333333,0.45634408602150545,15.161538461538461,0.08051020408163262,0.06581632653061222,0.9512448979591837,0.12742857142857142,20.77241379310345,0.012340425531914893,0.39077777777777783,46.755102040816325,0.3471428571428572,2.2020833333333334,0.0695918367346939,0.277125,253.3877551020408,13.227659574468088,1.6279999999999992,0.8672129032258064,0.0,5.224489795918367,0.0,145.06,0.0,0.0
cashew,18.785714285714285,0.8114285714285714,56.57142857142857,4.177142857142858,0.07435897435897436,1.388571428571429,23.315,0.18863157894736846,0.15842105263157896,1.387421052631579,0.21510526315789472,46.10526315789474,0.006944444444444444,1.0439999999999998,372.15,4.202380952380952,10.163157894736841,1.58535,1.3524285714285713,426.51428571428573,44.847058823529416,12.294489795918365,8.949887096774196,0.0,6.804347826086956,0.0,193.48979591836735,0.0,0.0
cauliflower,34.829787234042556,37.20243902439022,26.82,0.42040816326530606,0.004166666666666667,0.18574074074074073,21.67241379310345,0.05203571428571428,0.06535714285714286,0.4702857142857143,0.13910714285714285,44.75,0.006,0.414,40.357142857142854,0.2789285714285714,1.146428571428572,0.037250000000000005,0.17319999999999997,206.375,36.39259259259259,2.4935999999999994,0.4717517730496454,0.0,3.122448979591837,0.0,155.12,0.0,0.0
caviar,628.7575757575758,6.775757575757576,75.51351351351352,7.962162162162161,33.24545454545455,0.945,0.6,0.19,0.62,0.12,0.32,50.0,10.0,3.5,356.0,0.95,65.5,0.11,0.05,114.44444444444444,491.0,12.733265306122448,1.3945555555555555,0.0,12761.025,0.0,42212.26530612245,0.0,0.0
celery,111.875,4.815909090909091,66.52173913043478,1.3791304347826083,0.1409090909090909,0.43085714285714294,19.758974358974356,0.05547368421052632,0.08144736842105264,1.004,0.14223684210526316,18.107142857142858,0.08652777777777779,0.4241428571428571,62.26315789473684,0.4724324324324323,6.167567567567566,0.10151351351351352,1.06675,216.65853658536585,26.63142857142857,2.7312,1.3001940298507464,0.0,21.355555555555554,0.0,3517.56,0.0,0.0
chambord,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,10.0,0.0,25.0,0.0,25.0,0.0,0.0
champagne,103.08695652173913,9.740000000000004,18.310344827586206,0.28800000000000003,0.13999999999999999,0.3465384615384615,18.084615384615383,0.04528571428571428,0.06892857142857144,1.0543333333333336,0.10580000000000002,19.275,0.1080769230769231,0.0,53.46153846153846,0.31153846153846154,7.523076923076922,0.05361538461538462,0.0,105.47826086956522,29.27692307692308,1.1039999999999999,2.247033707865168,0.0,13.222222222222221,0.0,367.54,0.0,0.0
chard,3937.6071428571427,34.02424242424242,85.92,2.2634000000000003,0.0,0.984,529.2736842105263,0.0372,0.08819999999999999,0.3832,0.09680000000000002,11.25,0.0,0.166,41.2,0.35200000000000004,0.9,0.17400000000000002,0.2585,401.57142857142856,22.48,2.806599999999999,0.22035185185185188,0.0,1.6326530612244898,0.0,176.0,0.0,0.0
chartreuse,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.04,0.4,0.08,0.0,0.0,0.0,0.0,0.06533333333333334,0.0,0.0,0.0,5.0,0.0,0.0
cheddar,225.04761904761904,0.08695652173913046,435.52,1.7492000000000008,2.6954545454545458,0.35035294117647053,5.571153846153845,0.16910869565217393,0.3107173913043479,1.7882391304347822,0.12876086956521737,34.474074074074075,0.31797752808988766,0.46063636363636357,352.6808510638298,2.1936170212765953,20.66888888888889,0.07391304347826086,0.13138461538461538,126.20408163265306,18.573809523809526,16.869599999999988,5.205472049689444,0.0,47.95918367346939,0.0,696.4,0.0,0.0
cheese,489.95652173913044,0.10227272727272728,533.6734693877551,0.5677551020408163,1.7678571428571428,0.3276086956521739,5.034782608695652,0.09347826086956523,0.34930434782608694,0.8177391304347824,0.11665217391304349,31.246376811594203,0.42130434782608694,0.0,374.17391304347825,1.8921739130434787,12.917391304347827,0.05504347826086955,0.0,130.28571428571428,25.065217391304344,18.981799999999996,8.21494262295082,0.0,76.74,0.0,762.5714285714286,0.0,0.0
cherry,125.82608695652173,44.395918367346944,20.040816326530614,0.6159183673469389,0.2709677419354839,0.15328947368421048,2.5809523809523816,0.03988888888888889,0.05072727272727273,0.3987500000000001,0.03356818181818182,9.34920634920635,0.007710843373493976,0.14364705882352943,23.46808510638298,0.11954545454545454,1.4833333333333332,0.06646511627906977,0.0741764705882353,104.12765957446808,6.060526315789472,1.2109999999999999,1.03278,0.0,2.673469387755102,0.0,77.04,0.0,0.0
chestnut,20.54,18.238888888888894,18.97872340425532,0.8910416666666667,0.0025,0.18333333333333335,5.533333333333334,0.25693750000000004,0.1588,1.1446249999999998,0.41568750000000004,66.4375,0.0,0.5222142857142857,99.9375,0.8112499999999999,2.9000000000000004,0.51775,1.4819999999999998,368.3666666666667,10.033333333333333,2.5141999999999993,0.22902727272727277,0.0,0.0,0.0,13.14,0.0,0.0
chicago,212.0909090909091,5.745454545454546,69.97058823529412,1.297878787878788,0.0,0.0,0.0,0.5,0.30800000000000005,4.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.91666666666666,0.0,4.085599999999998,1.7602409638554213,0.0,9.486486486486486,0.0,1717.44,0.0,0.0
chicken,27.46153846153846,1.4446808510638296,42.520833333333336,1.0332653061224488,4.976595744680849,0.43634146341463415,7.311627906976744,0.08661904761904765,0.15957142857142856,4.47738095238095,0.2124047619047619,18.444444444444443,0.1791566265060241,0.6618,165.07142857142858,1.1340476190476192,16.94047619047619,0.08438095238095236,0.36974999999999997,198.71428571428572,47.78048780487805,16.3284,4.029513513513512,0.0,61.34,0.0,587.48,0.0,0.0
chickpea,27.783783783783782,2.1206896551724137,56.28,3.025800000000001,0.0,0.46641025641025635,23.700000000000003,0.1509090909090909,0.0695,0.7312272727272728,0.2897727272727273,133.8955223880597,0.0015,0.561,144.13636363636363,1.2865217391304349,3.8045454545454547,0.32077272727272726,3.530250000000001,459.04347826086956,36.04736842105263,11.193999999999999,1.3869323308270671,0.0,0.96,0.0,194.16,0.0,0.0
chile,3122.8809523809523,11.426315789473685,100.95744680851064,2.205625,0.08,0.826341463414634,10.808000000000002,0.15477272727272728,0.17963636363636368,1.732363636363636,0.23572727272727273,13.952380952380953,0.11710526315789474,0.524,121.72727272727273,1.094090909090909,6.571428571428573,0.08863636363636362,0.315,268.1875,29.321052631578944,7.906200000000001,1.9935887850467295,0.0,24.953488372093023,0.0,1154.18,0.0,0.0
chile pepper,1568.4615384615386,40.99800000000002,66.12,1.7452,0.6169491525423728,0.6796590909090906,13.929999999999998,0.10940000000000001,0.23097999999999996,1.50308,0.40218000000000004,22.374149659863946,0.09067415730337079,0.6339285714285713,90.5,0.7848000000000003,3.8551020408163272,0.13585714285714287,1.5657142857142858,351.88,20.562790697674416,5.148000000000001,1.3717142857142852,0.0,16.46808510638298,0.0,375.64,0.0,0.0
chili,727.7833333333333,13.69387755102041,40.98,1.6694,0.13617021276595745,0.8878666666666667,7.860526315789474,0.10539999999999998,0.11204999999999998,1.7205249999999999,0.2355750000000001,21.166666666666668,0.18233766233766238,0.40330000000000005,104.0,1.1710256410256408,6.007692307692308,0.14242105263157895,0.42533333333333334,318.57142857142856,26.13513513513513,7.0680000000000005,1.6648012422360245,0.0,15.96,0.0,571.92,0.0,0.0
chill,386.62068965517244,12.610714285714284,320.5,0.33206896551724135,6.861111111111111,0.6376923076923077,5.290909090909091,0.06828571428571428,0.08157142857142859,0.7736249999999999,0.06325,21.714285714285715,0.025714285714285714,0.2454285714285714,32.55555555555556,0.225,2.0142857142857142,0.053,0.1205,270.1875,9.242857142857144,6.0796,2.0987916666666675,0.0,24.724137931034484,0.0,230.32,0.0,0.0
chive,3170.5714285714284,34.96,109.2,1.3402380952380952,0.013043478260869565,0.11499999999999999,142.36666666666667,0.274,0.47875,1.8297500000000002,0.5802499999999999,84.25,0.13142857142857142,1.2169999999999999,196.5,1.7025000000000001,3.8000000000000003,0.258,0.8615,246.2173913043478,7.5,6.585199999999999,4.054603960396039,0.0,42.71111111111111,0.0,784.96,0.0,0.0
